baseline_id,baseline_label,case_index,clock_std_ns,condition_number,cost,crlb_status,figure_id,fim_nullity,fim_rank,is_full_rank,measurement_count,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
coarse_jcls,Coarse JCLS,2,100.0,14833761.871177712,3.3247036409952044,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,57,10,3,21,7324.996249113443,7316.58140585851,7325.007091490012,0.03,clock_sweep,True,1.0648872217954993e-05,2,20286481,100.0
refined_jcls,"Refined JCLS, 0.5 s",2,100.0,14833761.874602744,81.29521004972376,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,47,10,3,21,3497.641420976271,3496.872845689541,3497.6500528148704,0.03,clock_sweep,True,1.8677242765736007e-06,2,20286481,100.0
without_cooperation,Without cooperation,2,100.0,14833761.871177712,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,76.4868034843171,75.1953027885937,76.76709214321633,0.03,clock_sweep,True,7.45025360483769e-08,3,20294400,100.0
coarse_jcls,Coarse JCLS,2,100.0,14833761.871177712,6.277852628854196,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,46,10,3,21,8406.50441467157,8423.63047889367,8406.550557144703,0.03,clock_sweep,True,1.3908742477597975e-05,3,20294400,100.0
refined_jcls,"Refined JCLS, 0.5 s",2,100.0,14833761.874602744,80.36126077619484,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,52,10,3,21,2214.3978886161126,2213.445548357748,2214.400075008244,0.03,clock_sweep,True,2.7220932990879594e-06,3,20294400,100.0
without_cooperation,Without cooperation,2,100.0,14833761.871177712,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,50.360797491655376,43.144453975957234,52.04579358034553,0.03,clock_sweep,True,7.45025360483769e-08,4,20302319,100.0
coarse_jcls,Coarse JCLS,2,100.0,14833761.871177712,13.215266290974746,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,79,10,3,21,4039.013689333187,4031.5425814231994,4039.0362954270868,0.03,clock_sweep,True,3.166633518764475e-06,4,20302319,100.0
refined_jcls,"Refined JCLS, 0.5 s",2,100.0,14833761.874602744,82.71758676258331,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,53,10,3,21,1886.7257858687274,1885.3776475377265,1886.7365290994303,0.03,clock_sweep,True,1.3586631093238998e-06,4,20302319,100.0
without_cooperation,Without cooperation,2,100.0,14833761.871177712,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,60.8457260842791,60.51522384608511,65.44066716635334,0.03,clock_sweep,True,7.45025360483769e-08,5,20310238,100.0
coarse_jcls,Coarse JCLS,2,100.0,14833761.871177712,8.251237619577196,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,52,10,3,21,2303.0355787460126,2311.2366299032115,2303.101567012316,0.03,clock_sweep,True,3.3488604905637778e-06,5,20310238,100.0
refined_jcls,"Refined JCLS, 0.5 s",2,100.0,14833761.874602744,69.14167513820264,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,48,10,3,21,3753.6663118890106,3756.220048545895,3753.68191286972,0.03,clock_sweep,True,5.962375847676223e-06,5,20310238,100.0
without_cooperation,Without cooperation,2,100.0,14833761.871177712,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,96.65706440882275,108.43707140574807,98.31064781512437,0.03,clock_sweep,True,7.45025360483769e-08,6,20318157,100.0
coarse_jcls,Coarse JCLS,2,100.0,14833761.871177712,5.411422429675531,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,92,10,3,21,5136.058632095873,5145.57554558378,5136.079657041675,0.03,clock_sweep,True,6.980030878368598e-06,6,20318157,100.0
refined_jcls,"Refined JCLS, 0.5 s",2,100.0,14833761.874602744,71.3322913076864,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,98,10,3,21,9675.807914872987,9680.282351087959,9675.813050590637,0.03,clock_sweep,True,1.4900664661314058e-05,6,20318157,100.0
without_cooperation,Without cooperation,2,100.0,14833761.871177712,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,105.46066879038601,87.89279723532137,108.75365067115155,0.03,clock_sweep,True,7.45025360483769e-08,7,20326076,100.0
coarse_jcls,Coarse JCLS,2,100.0,14833761.871177712,8.52547092391493,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,58,10,3,21,11895.430942312305,11889.409769492211,11895.511372652367,0.03,clock_sweep,True,1.5308986991214557e-05,7,20326076,100.0
refined_jcls,"Refined JCLS, 0.5 s",2,100.0,14833761.874602744,77.95169832732894,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,64,10,3,21,3726.0256670235062,3721.969170152413,3726.0306667787977,0.03,clock_sweep,True,4.408706167860745e-06,7,20326076,100.0
without_cooperation,Without cooperation,2,100.0,14833761.871177712,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,67.21891417281523,56.02657821096018,71.1324202284293,0.03,clock_sweep,True,7.45025360483769e-08,8,20333995,100.0
coarse_jcls,Coarse JCLS,2,100.0,14833761.871177712,7.720275695434332,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,41,10,3,21,5898.540582829682,5898.080889404005,5898.591595614848,0.03,clock_sweep,True,6.623240619198204e-06,8,20333995,100.0
refined_jcls,"Refined JCLS, 0.5 s",2,100.0,14833761.874602744,77.51768811780848,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,42,10,3,21,4058.955635026699,4069.5172941389687,4059.0225144736683,0.03,clock_sweep,True,3.5989304366226453e-06,8,20333995,100.0
without_cooperation,Without cooperation,2,100.0,14833761.871177712,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,73.63531427670617,73.47915493314144,74.72398117865067,0.03,clock_sweep,True,7.45025360483769e-08,9,20341914,100.0
coarse_jcls,Coarse JCLS,2,100.0,14833761.871177712,3.332218322870511,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,109,10,3,21,18918.07417180604,18928.25455708382,18918.10731026052,0.03,clock_sweep,True,2.944241667321193e-05,9,20341914,100.0
refined_jcls,"Refined JCLS, 0.5 s",2,100.0,14833761.874602744,70.5943162857905,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,128,10,3,21,5764.410907545443,5762.855456390389,5764.415330940429,0.03,clock_sweep,True,9.481646031777688e-06,9,20341914,100.0
without_cooperation,Without cooperation,3,1000.0,14591032.027196936,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,625.3897605468236,583.7497189328575,628.6723846402555,0.03,clock_sweep,True,7.100919230259884e-07,0,20271652,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,14591032.027196936,4.597311916951453,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,57,10,3,21,7828.4045071335195,7853.3318492580165,7828.493552979179,0.03,clock_sweep,True,6.458461530105621e-06,0,20271652,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,14591032.031056043,84.40581269513739,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,54,10,3,21,4572.07363779905,4575.165108686484,4572.1505761381695,0.03,clock_sweep,True,4.371892581418729e-06,0,20271652,1000.0
without_cooperation,Without cooperation,3,1000.0,14591032.027196936,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,658.8782796589761,666.7267170312456,659.6010940189273,0.03,clock_sweep,True,7.100919230259884e-07,1,20279571,1000.0
