baseline_id,baseline_label,case_index,clock_std_ns,condition_number,cost,crlb_status,figure_id,fim_nullity,fim_rank,is_full_rank,measurement_count,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
without_cooperation,Without cooperation,3,1000.0,13460370.716236848,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,654.841520098252,658.4807130918215,656.3324636480517,0.03,clock_sweep,True,9.127249148451006e-07,1,20279572,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,13460370.716236848,7.163880808108401,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,135,10,3,21,19832.488202286273,19846.441365342336,19832.523371786196,0.03,clock_sweep,True,2.998257619821658e-05,1,20279572,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,13460370.71540184,72.8923248749505,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,82,10,3,21,9826.399365270949,9832.05095115505,9826.417587276137,0.03,clock_sweep,True,1.413537825328057e-05,1,20279572,1000.0
without_cooperation,Without cooperation,3,1000.0,13460370.716236848,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,653.5151322003269,615.6815308056596,658.5997945493714,0.03,clock_sweep,True,9.127249148451006e-07,2,20287491,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,13460370.716236848,6.001639618837754,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,98,10,3,21,13548.992567483185,13561.120652093883,13549.028261144815,0.03,clock_sweep,True,1.8368269701981398e-05,2,20287491,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,13460370.71540184,72.15014236772646,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,71,10,3,21,5342.933515036703,5347.383478772174,5342.944135948679,0.03,clock_sweep,True,8.534368949756682e-06,2,20287491,1000.0
without_cooperation,Without cooperation,3,1000.0,13460370.716236848,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,633.831971898885,604.8628967019906,635.4181481362915,0.03,clock_sweep,True,9.127249148451006e-07,3,20295410,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,13460370.716236848,5.0484343768823114,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,59,10,3,21,11006.50727343324,10997.753885555281,11006.52352295122,0.03,clock_sweep,True,1.688086555734683e-05,3,20295410,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,13460370.71540184,76.82188379288655,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,168,10,3,21,9316.03450566686,9319.243715295133,9316.03571191471,0.03,clock_sweep,True,1.4869224690872371e-05,3,20295410,1000.0
without_cooperation,Without cooperation,3,1000.0,13460370.716236848,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,695.465079335237,722.9806050379821,699.025154167847,0.03,clock_sweep,True,9.127249148451006e-07,4,20303329,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,13460370.716236848,12.13959581048964,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,86,10,3,21,13339.465370794316,13344.689132596397,13339.494362212412,0.03,clock_sweep,True,1.8669996567373725e-05,4,20303329,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,13460370.71540184,90.25522667053657,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,134,10,3,21,7362.080661212138,7360.7185672417545,7362.089624460411,0.03,clock_sweep,True,1.1616178916869786e-05,4,20303329,1000.0
without_cooperation,Without cooperation,3,1000.0,13460370.716236848,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,666.5883210683361,638.4150373984877,668.3209287195723,0.03,clock_sweep,True,9.127249148451006e-07,5,20311248,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,13460370.716236848,6.940783522369814,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,41,10,3,21,3689.6021500956426,3705.0817736794825,3689.7411407898685,0.03,clock_sweep,True,5.210179923872804e-06,5,20311248,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,13460370.71540184,107.14564225294201,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,23,10,3,21,4215.132140067867,4219.028255140505,4215.1696141424645,0.03,clock_sweep,True,7.172277966060009e-06,5,20311248,1000.0
without_cooperation,Without cooperation,3,1000.0,13460370.716236848,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,662.2853519440629,616.4058534412575,667.1106895390716,0.03,clock_sweep,True,9.127249148451006e-07,6,20319167,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,13460370.716236848,8.007809427879682,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,94,10,3,21,14245.984172301753,14237.289716382906,14246.018982664322,0.03,clock_sweep,True,2.082645064371043e-05,6,20319167,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,13460370.71540184,69.59772952906829,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,59,10,3,21,8678.263108104162,8686.860523862531,8678.31445882256,0.03,clock_sweep,True,1.4270197606971968e-05,6,20319167,1000.0
without_cooperation,Without cooperation,3,1000.0,13460370.716236848,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,658.3313484076506,648.6410504134096,660.0476096036875,0.03,clock_sweep,True,9.127249148451006e-07,7,20327086,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,13460370.716236848,5.449963612547153,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,30,10,3,21,4012.55733769915,4006.3597616664747,4012.6639495422664,0.03,clock_sweep,True,4.182530311015977e-06,7,20327086,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,13460370.71540184,92.10037141804759,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,32,10,3,21,3283.4659259697823,3280.399574288443,3283.4746336625217,0.03,clock_sweep,True,4.983640691559513e-06,7,20327086,1000.0
without_cooperation,Without cooperation,3,1000.0,13460370.716236848,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,668.7193955962135,659.7638339764163,670.8834336587228,0.03,clock_sweep,True,9.127249148451006e-07,8,20335005,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,13460370.716236848,7.623000515706095,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,66,10,3,21,8519.3653683972,8517.890218747236,8519.366669153718,0.03,clock_sweep,True,1.0772046531324408e-05,8,20335005,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,13460370.71540184,61.182928040463935,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,72,10,3,21,496.5659480064592,494.5291199244819,496.587295224278,0.03,clock_sweep,True,4.356397374664218e-07,8,20335005,1000.0
without_cooperation,Without cooperation,3,1000.0,13460370.716236848,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,665.5120269710045,608.8594838782425,670.6598686731039,0.03,clock_sweep,True,9.127249148451006e-07,9,20342924,1000.0
coarse_jcls,Coarse JCLS,3,1000.0,13460370.716236848,8.91199059729371,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,49,10,3,21,9752.006193375448,9740.138009675014,9752.071223331823,0.03,clock_sweep,True,1.1695207832754972e-05,9,20342924,1000.0
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,13460370.71540184,88.23388783647246,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,52,10,3,21,3252.4099785854028,3254.958346546049,3252.4268079154103,0.03,clock_sweep,True,5.099800835729449e-06,9,20342924,1000.0
without_cooperation,Without cooperation,4,10000.0,14937504.968988046,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,10647.155563759996,10727.263945726098,10649.395087929262,0.03,clock_sweep,True,8.65214379039815e-06,0,20272662,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,14937504.968988046,6.819601018829063,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,74,10,3,21,14164.039382418901,14168.905589460817,14164.044229732157,0.03,clock_sweep,True,1.827431190570179e-05,0,20272662,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,14937504.97930693,70.34874698722301,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,70,10,3,21,3533.5006558631358,3529.5455293855844,3533.5062257586283,0.03,clock_sweep,True,4.969378512003566e-06,0,20272662,10000.0
without_cooperation,Without cooperation,4,10000.0,14937504.968988046,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,10672.858239820443,10793.206021552778,10675.933123606268,0.03,clock_sweep,True,8.65214379039815e-06,1,20280581,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,14937504.968988046,5.747857807465481,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,77,10,3,21,14034.39685901327,14032.223440399597,14034.398088191556,0.03,clock_sweep,True,2.049596490831427e-05,1,20280581,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,14937504.97930693,71.49713316666404,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,42,10,3,21,10430.510722062143,10427.170513132216,10430.513689798334,0.03,clock_sweep,True,1.6251471097982914e-05,1,20280581,10000.0
without_cooperation,Without cooperation,4,10000.0,14937504.968988046,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,10674.5810065694,10807.347831766303,10677.06227758007,0.03,clock_sweep,True,8.65214379039815e-06,2,20288500,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,14937504.968988046,12.545252855925392,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,70,10,3,21,8859.22310752675,8835.364508928256,8859.305538897777,0.03,clock_sweep,True,1.1056983580809519e-05,2,20288500,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,14937504.97930693,81.15533380879714,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,70,10,3,21,1020.9674111058658,1021.9974503859117,1020.973689983375,0.03,clock_sweep,True,1.0490098012184368e-06,2,20288500,10000.0
without_cooperation,Without cooperation,4,10000.0,14937504.968988046,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,10614.046595051777,10680.399523917413,10615.853042464725,0.03,clock_sweep,True,8.65214379039815e-06,3,20296419,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,14937504.968988046,7.384623349266073,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,78,10,3,21,11761.33926248842,11780.643797517088,11761.432354582259,0.03,clock_sweep,True,1.2199451550439243e-05,3,20296419,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,14937504.97930693,70.72338400362977,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,68,10,3,21,5327.260811242329,5332.662673798404,5327.266328668708,0.03,clock_sweep,True,3.822021443798355e-06,3,20296419,10000.0
without_cooperation,Without cooperation,4,10000.0,14937504.968988046,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,10649.683813518292,10778.98565004653,10652.613500172172,0.03,clock_sweep,True,8.65214379039815e-06,4,20304338,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,14937504.968988046,3.829614950329889,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,185,10,3,21,16085.529427019193,16081.263148130234,16085.551445731115,0.03,clock_sweep,True,2.5407908380071544e-05,4,20304338,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,14937504.97930693,86.8070141696953,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,71,10,3,21,9043.994813201227,9047.401872449664,9043.998295448888,0.03,clock_sweep,True,1.4777141499632862e-05,4,20304338,10000.0
without_cooperation,Without cooperation,4,10000.0,14937504.968988046,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,10641.506359538447,10706.904368588825,10644.02744283323,0.03,clock_sweep,True,8.65214379039815e-06,5,20312257,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,14937504.968988046,6.075144948236306,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,86,10,3,21,10290.84905908548,10272.512245861319,10290.940209554296,0.03,clock_sweep,True,1.6121510781744253e-05,5,20312257,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,14937504.97930693,86.37444317840603,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,50,10,3,21,5070.568510964748,5073.402628444501,5070.595218959872,0.03,clock_sweep,True,7.639936804752247e-06,5,20312257,10000.0
without_cooperation,Without cooperation,4,10000.0,14937504.968988046,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,10671.008353552183,10730.564871546407,10673.708393590101,0.03,clock_sweep,True,8.65214379039815e-06,6,20320176,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,14937504.968988046,7.611053009989338,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,74,10,3,21,9315.505471116301,9325.562494356354,9315.563349144575,0.03,clock_sweep,True,1.5626733490414147e-05,6,20320176,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,14937504.97930693,76.59936298901147,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,70,10,3,21,2347.620541186894,2349.0057409663937,2347.6359641822996,0.03,clock_sweep,True,3.775666381054608e-06,6,20320176,10000.0
without_cooperation,Without cooperation,4,10000.0,14937504.968988046,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,10694.580593976583,10812.746721691821,10697.458139111695,0.03,clock_sweep,True,8.65214379039815e-06,7,20328095,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,14937504.968988046,6.154933428389208,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,32,10,3,21,3895.7427300323307,3905.7926128991003,3895.7971460241633,0.03,clock_sweep,True,5.862003587246181e-06,7,20328095,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,14937504.97930693,79.60006256358814,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,60,10,3,21,3066.535872879615,3068.45105931212,3066.537665935066,0.03,clock_sweep,True,3.147729780289264e-06,7,20328095,10000.0
without_cooperation,Without cooperation,4,10000.0,14937504.968988046,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,10681.779443812477,10753.153361726401,10684.090683714856,0.03,clock_sweep,True,8.65214379039815e-06,8,20336014,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,14937504.968988046,6.162006932922604,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,59,10,3,21,10232.769303800187,10242.745466493594,10232.833952900037,0.03,clock_sweep,True,1.4964717545990755e-05,8,20336014,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,14937504.97930693,72.41710722681094,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,68,10,3,21,2264.4898669336008,2273.8265156808397,2264.535929908401,0.03,clock_sweep,True,3.3523544382636907e-06,8,20336014,10000.0
without_cooperation,Without cooperation,4,10000.0,14937504.968988046,,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,,10,3,21,10644.00268893929,10790.562380944257,10647.028251766831,0.03,clock_sweep,True,8.65214379039815e-06,9,20343933,10000.0
coarse_jcls,Coarse JCLS,4,10000.0,14937504.968988046,6.263955295192731,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,36,61,10,3,21,15316.667257980278,15320.001997286709,15316.67965789431,0.03,clock_sweep,True,1.8880502242493737e-05,9,20343933,10000.0
refined_jcls,"Refined JCLS, 0.5 s",4,10000.0,14937504.97930693,76.30154743183718,finite_crlb,fig7_synchronization_vs_clock_std,0,21,True,180,44,10,3,21,8135.635433761568,8137.775270806676,8135.645480093428,0.03,clock_sweep,True,9.884853649694451e-06,9,20343933,10000.0
