arrays_npz,bounds_reportability_status_raw,cache_status,candidate_diagnostic,clock_sigma_ns,clock_sigma_seconds,clock_subspace_estimable,condition_number,convergence_boolean,covariance_method,crlb_clock_ns,crlb_full_rank,crlb_position_m,crlb_status,elapsed_time_s,failure_reason,failure_recorded,fim_rank,fim_saved,graph_average_degree,graph_connected_components,human_signoff_required,jcls_applicable,log10_condition_number,manuscript_ready,measurement_vector_saved,non_final,not_for_manuscript_submission,num_satellites,num_users,product,random_seed,rank_deficiency,row_id,runtime_seconds,satellite_geometry_id,scenario_metadata,single_ue_baseline_only,sl_edge_probability,stage_a_position_by_ue_m,stage_a_position_rmse_m,stage_a_status,stage_a_success,stage_b_position_by_ue_m,stage_b_position_rmse_m,stage_b_status,stage_b_success,stage_b_sync_error_km,stage_b_sync_error_ns,stage_c_position_by_ue_m,stage_c_position_rmse_m,stage_c_status,stage_c_success,stage_c_sync_error_km,stage_c_sync_error_ns,stage_c_used,state_dimension,trial_id,ue_position_subspace_estimable,ue_positions_saved
outputs/wave_results/observability/cache/observability_nu5_ns3_p1p0_c7e-06_t4.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,47601035380188.91,False,pinv,2604.7827382558094,True,1138.6901690165048,finite_crlb,,none,False,22,True,4.0,1,True,True,13.677616399254367,False,True,True,True,3,5,observability,105097,0,observability_nu5_ns3_p1p0_c7e-06_t4,0.1089999999999236,seed105097_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017465567535430136, 'dl_range_sigma_km_min': 0.00017242603965590526, 'dl_range_sigma_m_max': 0.17465567535430135, 'dl_range_sigma_m_min': 0.17242603965590525, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00017465567535430136, 'range_sigma_km_min': 4.091494197736655e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.00010367390222757918, 'sl_range_sigma_km_min': 4.091494197736655e-05, 'sl_range_sigma_m_max': 0.10367390222757918, 'sl_range_sigma_m_min': 0.04091494197736655, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 26.28367811565127, 'snr_db_min': 18.20792799931671}, 'sl_graph': {'average_degree': 4.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3, 4, 5]], 'directed_sl_measurement_count': 20, 'graph_connected': True, 'possible_undirected_edges': 10, 'sl_edge_probability': 1.0, 'undirected_edge_count': 10}, 'sl_undirected_edges': [[1, 2], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]}",False,1.0,52993.029508004875;52824.74502520299;53065.62245726688;52756.79847113636;52982.81644491339,52924.727252109005,converged,True,52146.58030609877;52146.70599431864;52145.90267652724;52145.117845387926;52145.7878338719,52146.01893443591,updated_not_converged,False,6.497319477640382,21672.72492772444,52146.580295094376;52146.70598329247;52145.90266577149;52145.117834887984;52145.78782313821,52146.01892363193,updated,True,6.497319478636261,21672.724931046338,True,22,4,True,True
outputs/wave_results/observability/cache/observability_nu5_ns4_p1p0_c7e-06_t0.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,100417802878192.83,False,pinv,1786.5460648203123,True,874.9530634298761,finite_crlb,,none,False,23,True,4.0,1,True,True,14.001810714864302,False,True,True,True,4,5,observability,105124,0,observability_nu5_ns4_p1p0_c7e-06_t0,0.11000000000012733,seed105124_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.0001761214983233664, 'dl_range_sigma_km_min': 0.00017243055128704949, 'dl_range_sigma_m_max': 0.1761214983233664, 'dl_range_sigma_m_min': 0.17243055128704948, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.0001933875976017864, 'range_sigma_km_min': 3.9701923320450145e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.0001933875976017864, 'sl_range_sigma_km_min': 3.9701923320450145e-05, 'sl_range_sigma_m_max': 0.19338759760178642, 'sl_range_sigma_m_min': 0.039701923320450146, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 26.545085983400497, 'snr_db_min': 12.792744541780863}, 'sl_graph': {'average_degree': 4.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3, 4, 5]], 'directed_sl_measurement_count': 20, 'graph_connected': True, 'possible_undirected_edges': 10, 'sl_edge_probability': 1.0, 'undirected_edge_count': 10}, 'sl_undirected_edges': [[1, 2], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]}",False,1.0,17261.21735371794;17125.866004994856;17076.581684758898;17245.046517782535;17222.78902602539,17186.451898079715,converged,True,23432.132493178964;23432.12700253937;23432.940375376576;23432.369062144204;23432.66520424193,23432.44682962326,updated_not_converged,False,2.393172731525259,7982.764968441132,23432.132662437292;23432.12740002205;23432.939591687642;23432.36918411818;23432.66505933,23432.446781640894,updated,True,2.393172710581029,7982.764898578699,True,23,0,True,True
outputs/wave_results/observability/cache/observability_nu5_ns4_p1p0_c7e-06_t1.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,1216001033821.1921,False,pinv,3021.18621045611,True,6013.671048619434,finite_crlb,,none,False,23,True,4.0,1,True,True,12.084933944165867,False,True,True,True,4,5,observability,105125,0,observability_nu5_ns4_p1p0_c7e-06_t1,0.1089999999999236,seed105125_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.0001761096286179408, 'dl_range_sigma_km_min': 0.00017243136380245451, 'dl_range_sigma_m_max': 0.1761096286179408, 'dl_range_sigma_m_min': 0.17243136380245452, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00017994841712135574, 'range_sigma_km_min': 4.240806392769524e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.00017994841712135574, 'sl_range_sigma_km_min': 4.240806392769524e-05, 'sl_range_sigma_m_max': 0.17994841712135576, 'sl_range_sigma_m_min': 0.04240806392769524, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 25.97234799034537, 'snr_db_min': 13.418356291695517}, 'sl_graph': {'average_degree': 4.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3, 4, 5]], 'directed_sl_measurement_count': 20, 'graph_connected': True, 'possible_undirected_edges': 10, 'sl_edge_probability': 1.0, 'undirected_edge_count': 10}, 'sl_undirected_edges': [[1, 2], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]}",False,1.0,14494.849097413506;14563.536772969706;14901.863515534418;14683.138650887298;14504.524418275541,14630.369641069072,converged,True,19905.44461023527;19905.95034263283;19904.624523406157;19911.751428075146;19909.554791421382,19907.4653259442,updated_not_converged,False,4.2898322839801875,14309.340243576733,19905.43120032733;19905.937048510823;19904.611189068422;19911.73808030437;19909.541442138474,19907.45197886008,updated,True,4.289832166677715,14309.339852297802,True,23,1,True,True
outputs/wave_results/observability/cache/observability_nu5_ns4_p1p0_c7e-06_t2.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,1689420053085.6306,False,pinv,1235.528290858375,True,601.6441737321071,finite_crlb,,none,False,23,True,4.0,1,True,True,12.227737644867785,False,True,True,True,4,5,observability,105126,0,observability_nu5_ns4_p1p0_c7e-06_t2,0.0929999999998472,seed105126_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017612606303497448, 'dl_range_sigma_km_min': 0.00017243652833645755, 'dl_range_sigma_m_max': 0.1761260630349745, 'dl_range_sigma_m_min': 0.17243652833645756, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.0001813044214593556, 'range_sigma_km_min': 2.5697612320397635e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.0001813044214593556, 'sl_range_sigma_km_min': 2.5697612320397635e-05, 'sl_range_sigma_m_max': 0.1813044214593556, 'sl_range_sigma_m_min': 0.025697612320397634, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 30.323461448768555, 'snr_db_min': 13.353149001467841}, 'sl_graph': {'average_degree': 4.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3, 4, 5]], 'directed_sl_measurement_count': 20, 'graph_connected': True, 'possible_undirected_edges': 10, 'sl_edge_probability': 1.0, 'undirected_edge_count': 10}, 'sl_undirected_edges': [[1, 2], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]}",False,1.0,4822.748770083801;4735.461952841138;6424.29179670784;5394.057253966639;4769.54641461435,5268.765649668415,converged,True,15256.50971915656;15257.211702078981;15257.186782364266;15257.357037675703;15257.150316562986,15257.08311442286,updated_not_converged,False,1.3012201228450953,4340.4031293045255,15256.509645603623;15257.211629286838;15257.186709377722;15257.356964128074;15257.150243156633,15257.083041165739,updated,True,1.301220124476024,4340.403134744718,True,23,2,True,True
outputs/wave_results/observability/cache/observability_nu5_ns4_p1p0_c7e-06_t3.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,10280699785365.844,False,pinv,1687.8607270101802,True,820.918452174031,finite_crlb,,none,False,23,True,4.0,1,True,True,13.012022677166973,False,True,True,True,4,5,observability,105127,0,observability_nu5_ns4_p1p0_c7e-06_t3,0.125,seed105127_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017609379492857213, 'dl_range_sigma_km_min': 0.00017242632623487426, 'dl_range_sigma_m_max': 0.17609379492857213, 'dl_range_sigma_m_min': 0.17242632623487425, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00017609379492857213, 'range_sigma_km_min': 2.943787546304948e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.00014497733969797766, 'sl_range_sigma_km_min': 2.943787546304948e-05, 'sl_range_sigma_m_max': 0.14497733969797766, 'sl_range_sigma_m_min': 0.02943787546304948, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 29.143187634540283, 'snr_db_min': 15.295314382558573}, 'sl_graph': {'average_degree': 4.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3, 4, 5]], 'directed_sl_measurement_count': 20, 'graph_connected': True, 'possible_undirected_edges': 10, 'sl_edge_probability': 1.0, 'undirected_edge_count': 10}, 'sl_undirected_edges': [[1, 2], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]}",False,1.0,14857.33123007282;14857.403346568373;14777.34479669218;15024.590396375857;14800.118274925533,14863.609670962824,converged,True,15680.179618174401;15680.862306212688;15681.939527166985;15680.38513627975;15678.233261323327,15680.320016357216,updated_not_converged,False,1.6190985446397728,5400.7314107941065,15680.179626990554;15680.862313174215;15681.939533751489;15680.385143919877;15678.233271202193,15680.320024333365,updated,True,1.6190985441236756,5400.731409072591,True,23,3,True,True
outputs/wave_results/observability/cache/observability_nu5_ns4_p1p0_c7e-06_t4.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,974024840251.2936,False,inverse,3672.4052001508157,True,10201.634306731208,finite_crlb,,none,False,23,True,4.0,1,True,True,11.98857003269638,False,True,True,True,4,5,observability,105128,0,observability_nu5_ns4_p1p0_c7e-06_t4,0.09400000000005093,seed105128_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.0001761086100919653, 'dl_range_sigma_km_min': 0.00017242319595958176, 'dl_range_sigma_m_max': 0.1761086100919653, 'dl_range_sigma_m_min': 0.17242319595958175, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.0002064805153053134, 'range_sigma_km_min': 4.7274822871455066e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.0002064805153053134, 'sl_range_sigma_km_min': 4.7274822871455066e-05, 'sl_range_sigma_m_max': 0.20648051530531342, 'sl_range_sigma_m_min': 0.04727482287145507, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 25.028718701946076, 'snr_db_min': 12.223735400420225}, 'sl_graph': {'average_degree': 4.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3, 4, 5]], 'directed_sl_measurement_count': 20, 'graph_connected': True, 'possible_undirected_edges': 10, 'sl_edge_probability': 1.0, 'undirected_edge_count': 10}, 'sl_undirected_edges': [[1, 2], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]}",False,1.0,15270.442121003047;14842.499550484437;14657.053550986517;14645.713350945345;14628.546103946579,14810.85206831039,converged,True,25036.802947257827;25037.45677423392;25036.743111145952;25036.027612343176;25037.80472371021,25036.96704133158,updated_not_converged,False,1.6539937136213638,5517.129165475417,25036.61025942928;25037.264067505923;25036.55043921386;25035.8349630085;25037.61200161107,25036.77435374653,updated,True,1.6540067321076997,5517.172590471571,True,23,4,True,True
outputs/wave_results/observability/cache/observability_nu5_ns5_p1p0_c7e-06_t0.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,283926275143.6321,False,inverse,3309.86394933789,True,5612.966058154823,finite_crlb,,none,False,24,True,4.0,1,True,True,11.453205584924126,False,True,True,True,5,5,observability,105155,0,observability_nu5_ns5_p1p0_c7e-06_t0,0.125,seed105155_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017782750923229663, 'dl_range_sigma_km_min': 0.00017242657226947518, 'dl_range_sigma_m_max': 0.17782750923229662, 'dl_range_sigma_m_min': 0.1724265722694752, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00018151336642556226, 'range_sigma_km_min': 4.4603773642528823e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.00018151336642556226, 'sl_range_sigma_km_min': 4.4603773642528823e-05, 'sl_range_sigma_m_max': 0.18151336642556226, 'sl_range_sigma_m_min': 0.04460377364252882, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 25.533884844807403, 'snr_db_min': 13.34314467875744}, 'sl_graph': {'average_degree': 4.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3, 4, 5]], 'directed_sl_measurement_count': 20, 'graph_connected': True, 'possible_undirected_edges': 10, 'sl_edge_probability': 1.0, 'undirected_edge_count': 10}, 'sl_undirected_edges': [[1, 2], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]}",False,1.0,19606.27279129619;19553.527735545005;19711.06993042981;19732.743366343868;19804.50069663757,19681.82951902007,converged,True,23254.676665472234;23254.67656851443;23255.513739084665;23254.039124506384;23255.23951870813,23254.829128880676,updated_not_converged,False,3.134250773370126,10454.735233433144,23252.317412164266;23252.317315303866;23253.15457620202;23251.679744151283;23252.88034019622,23252.46988322927,updated,True,3.134023300893974,10453.976466926244,True,24,0,True,True
outputs/wave_results/observability/cache/observability_nu5_ns5_p1p0_c7e-06_t1.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,1990008198574.676,False,pinv,668.4481500464929,True,366.6818834473153,finite_crlb,,none,False,24,True,4.0,1,True,True,12.298854865650112,False,True,True,True,5,5,observability,105156,0,observability_nu5_ns5_p1p0_c7e-06_t1,0.125,seed105156_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017781521508219707, 'dl_range_sigma_km_min': 0.00017243219622563812, 'dl_range_sigma_m_max': 0.17781521508219705, 'dl_range_sigma_m_min': 0.17243219622563813, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00017781521508219707, 'range_sigma_km_min': 1.4065414949712727e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.00017602862862520514, 'sl_range_sigma_km_min': 1.4065414949712727e-05, 'sl_range_sigma_m_max': 0.17602862862520513, 'sl_range_sigma_m_min': 0.014065414949712727, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 35.55826592831535, 'snr_db_min': 13.609650797045134}, 'sl_graph': {'average_degree': 4.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3, 4, 5]], 'directed_sl_measurement_count': 20, 'graph_connected': True, 'possible_undirected_edges': 10, 'sl_edge_probability': 1.0, 'undirected_edge_count': 10}, 'sl_undirected_edges': [[1, 2], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]}",False,1.0,8853.31255597455;8759.415227125182;9545.402689053828;9402.623927277358;8689.39711014208,9056.910838544447,converged,True,21961.51506560167;22009.80071561448;21961.903149963277;21960.583184673153;21915.488398206337,21961.878366974648,updated_not_converged,False,2.1566260332961855,7193.730114772219,21961.348824588;22009.634532759836;21961.736928103102;21960.41694269616;21915.322061007988,21961.712122213306,updated,True,2.156648377089425,7193.8046456439715,True,24,1,True,True
outputs/wave_results/observability/cache/observability_nu5_ns5_p1p0_c7e-06_t2.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,5126625163528.799,False,pinv,1008.1929012249312,True,570.1311809661819,finite_crlb,,none,False,24,True,4.0,1,True,True,12.709831564882931,False,True,True,True,5,5,observability,105157,0,observability_nu5_ns5_p1p0_c7e-06_t2,0.11000000000012733,seed105157_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.0001778325651335236, 'dl_range_sigma_km_min': 0.00017241557962920667, 'dl_range_sigma_m_max': 0.1778325651335236, 'dl_range_sigma_m_min': 0.17241557962920667, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.0001977785304574412, 'range_sigma_km_min': 1.679490415962301e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.0001977785304574412, 'sl_range_sigma_km_min': 1.679490415962301e-05, 'sl_range_sigma_m_max': 0.1977785304574412, 'sl_range_sigma_m_min': 0.016794904159623012, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 34.01776631066393, 'snr_db_min': 12.597733995120166}, 'sl_graph': {'average_degree': 4.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3, 4, 5]], 'directed_sl_measurement_count': 20, 'graph_connected': True, 'possible_undirected_edges': 10, 'sl_edge_probability': 1.0, 'undirected_edge_count': 10}, 'sl_undirected_edges': [[1, 2], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]}",False,1.0,12181.459597158702;12449.168076084417;12245.675481687033;12483.552465785548;12186.095204070429,12309.88472891025,converged,True,60473.076168779226;60491.66612645425;60483.885972641365;60494.19432325326;60490.65247340741,60486.69549231293,updated_not_converged,False,9.326102826336491,31108.5305099186,60473.057323205074;60491.64707947321;60483.866878032924;60494.1752948663;60490.63343057192,60486.67648062776,updated,True,9.326103445577866,31108.53257548549,True,24,2,True,True
outputs/wave_results/observability/cache/observability_nu5_ns5_p1p0_c7e-06_t3.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,614785508869.5096,False,inverse,2851.080610147998,True,5225.145505627213,finite_crlb,,none,False,24,True,4.0,1,True,True,11.7887236221781,False,True,True,True,5,5,observability,105158,0,observability_nu5_ns5_p1p0_c7e-06_t3,0.17200000000002547,seed105158_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017783796199233518, 'dl_range_sigma_km_min': 0.0001724254248037548, 'dl_range_sigma_m_max': 0.17783796199233518, 'dl_range_sigma_m_min': 0.1724254248037548, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00019894335325335645, 'range_sigma_km_min': 2.897374269471034e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.00019894335325335645, 'sl_range_sigma_km_min': 2.897374269471034e-05, 'sl_range_sigma_m_max': 0.19894335325335646, 'sl_range_sigma_m_min': 0.028973742694710338, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 29.281224928407255, 'snr_db_min': 12.546728231422748}, 'sl_graph': {'average_degree': 4.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3, 4, 5]], 'directed_sl_measurement_count': 20, 'graph_connected': True, 'possible_undirected_edges': 10, 'sl_edge_probability': 1.0, 'undirected_edge_count': 10}, 'sl_undirected_edges': [[1, 2], [1, 3], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4], [3, 5], [4, 5]]}",False,1.0,7392.668439092807;7759.739578129748;7332.853930693931;7343.760115389813;7334.750109231286,7434.584366821108,converged,True,20474.30589002842;20473.91074378256;20474.84317678122;20475.014021467512;20476.283891271378,20474.871560582953,updated_not_converged,False,2.6906330790261443,8974.985885155738,20466.483669226047;20466.088382579546;20467.021641823445;20467.192322701554;20468.461638229797,20467.049546836308,updated,True,2.690185715802315,8973.493642065921,True,24,3,True,True
